,Date,Open,High,Low,Close,Adj Close,Volume,Name,Change,ChangeAverage+,ChangeAverage-,RSI,OBV,OBV_Regression,OBV_Regression_err,Close_Regression,Close_Regression_err,EMA26,EMA12,MACD
96,2021-03-09,608.1799926757812,678.0900268554688,595.2100219726562,673.5800170898438,673.5800170898438,67523300,TSLA,110.58001708984375,5.36785888671875,18.146072387695312,22.828419561469133,548012100,92.95939657927873,2039092.912616126,-15.31199951171875,1.522051270743639,718.2424068259742,670.9636509304883,-47.278755895485915
97,2021-03-10,700.2999877929688,717.8499755859375,655.0599975585938,668.0599975585938,668.0599975585938,60605700,TSLA,-5.52001953125,9.120001656668526,17.830359322684153,33.83999814939614,487406400,100.0,2135601.8579425644,-13.282607160295758,2.0561612068887904,714.5251913246867,670.5169350271199,-44.008256297566845
98,2021-03-11,699.4000244140625,702.5,677.1799926757812,699.5999755859375,699.5999755859375,36253900,TSLA,31.53997802734375,10.049285888671875,17.228572300502233,36.840450665075245,451152500,97.64273143119975,2211821.9079453475,-10.898071071079798,2.3412768355113878,713.419619788483,674.9912489592457,-38.42837082923734
99,2021-03-12,670.0,694.8800048828125,666.1400146484375,693.72998046875,693.72998046875,33583800,TSLA,-5.8699951171875,10.966070992606026,14.625714983258929,42.84996366782641,417568700,84.24452764590623,2570270.3654833557,-7.568143136160713,2.6858343045518063,711.9611279870213,677.8741307299387,-34.08699725708266
100,2021-03-15,694.0900268554688,713.1799926757812,684.0399780273438,707.9400024414062,707.9400024414062,29335600,TSLA,14.21002197265625,11.263929094587054,11.680716378348214,49.09175479688107,388233100,65.57933529505672,3019396.8696441716,-4.245179748535156,2.6923608816661657,711.6632668354943,682.4996494547798,-29.163617380714413
101,2021-03-16,703.3499755859375,707.9199829101562,671.0,676.8800048828125,676.8800048828125,32195700,TSLA,-31.05999755859375,10.281071254185267,12.282501220703125,45.56490895059879,420428800,45.62207849965484,3478252.026894765,-2.162786865234375,2.8522190771332716,709.0867289130733,681.6350887514003,-27.451640161673026
102,2021-03-17,656.8699951171875,703.72998046875,651.010009765625,701.8099975585938,701.8099975585938,40372500,TSLA,24.92999267578125,10.281071254185267,11.90785653250558,46.33424090168053,460801300,37.091745770490036,3633409.9046199545,-1.2808931623186384,2.8583450028195316,708.5477117757044,684.738920875584,-23.80879090012047
103,2021-03-18,684.2899780273438,689.22998046875,652.0,653.1599731445312,653.1599731445312,33224800,TSLA,-48.6500244140625,10.281071254185267,10.379285539899554,49.7623122226466,427576500,27.21165616478143,3504537.883691858,1.536393083844866,2.6368328129841117,704.4449163215435,679.8806212246527,-24.56429509689076
104,2021-03-19,646.5999755859375,657.22998046875,624.6199951171875,654.8699951171875,654.8699951171875,42894000,TSLA,1.71002197265625,8.987856183733259,12.055714198521205,42.710699850214105,470470500,16.22517639073616,3491020.162073757,1.572463117327009,2.633156029664511,700.7726999360356,676.032832592735,-24.739867343300602
105,2021-03-22,684.5900268554688,699.6199951171875,668.75,670.0,670.0,39512200,TSLA,15.1300048828125,9.198571341378349,12.055714198521205,43.278666432284226,430958300,14.932743593106345,3481322.0796202603,1.5630702427455356,2.633963482311973,698.4932406815144,675.104704501545,-23.38853617996938
106,2021-03-23,675.77001953125,677.7999877929688,657.510009765625,662.1599731445312,662.1599731445312,30491900,TSLA,-7.84002685546875,9.458927699497767,9.726072038922991,49.303767675090896,400466400,3.7968514707956142,3373089.4007001114,3.232177298409598,2.3437177343491853,695.8018875306268,673.1132073696967,-22.688680160930062
107,2021-03-24,667.9099731445312,668.02001953125,630.1099853515625,630.27001953125,630.27001953125,33795200,TSLA,-31.88995361328125,9.458927699497767,8.823571341378349,51.73760807179283,434261600,-15.397202073424724,2912138.7732064812,3.96424822126116,2.2148261314978757,690.9476750862286,666.5219477022434,-24.42572738398519
108,2021-03-25,613.0,645.5,609.5,640.3900146484375,640.3900146484375,39224900,TSLA,10.1199951171875,9.458927699497767,7.627855573381696,55.358153424414276,473486500,-27.215231969655495,2327276.403534237,3.0360706874302457,2.371403321204623,687.2026632019479,662.5016503093502,-24.701012892597646
109,2021-03-26,641.8699951171875,643.8200073242188,599.8900146484375,618.7100219726562,618.7100219726562,33852800,TSLA,-21.67999267578125,9.458927699497767,5.953569684709821,61.371804086661875,439633700,-26.095233587629007,2383806.6342274765,1.5353570120675222,2.4206610135999362,682.1291342220004,655.7644767190897,-26.364657502910745
110,2021-03-29,615.6400146484375,616.47998046875,596.02001953125,611.2899780273438,611.2899780273438,28637000,TSLA,-7.4200439453125,6.757856096540179,6.992856706891741,49.14549662366262,410996700,-17.19820363239225,2279633.6603129264,-1.2461776733398435,2.308510465244957,676.8817893186924,648.9222461511288,-27.959543167563652
111,2021-03-30,601.75,637.6599731445312,591.010009765625,635.6199951171875,635.6199951171875,39432400,TSLA,24.33001708984375,3.6096409388950894,6.992856706891741,34.04519443896761,450429100,-17.372961104903542,2280942.102595715,-5.285928126743861,1.1395409084884418,673.825360118581,646.8757459920608,-26.949614126520146
112,2021-03-31,646.6199951171875,672.0,641.1099853515625,667.9299926757812,667.9299926757812,33337300,TSLA,32.30999755859375,4.703214372907366,6.992856706891741,40.21191681222366,417091800,-2.158460420357582,1743128.2083804728,-5.730463300432477,1.0463843897998868,673.3886662339291,650.1148608664794,-23.273805367449768
113,2021-04-01,688.3699951171875,692.4199829101562,659.4199829101562,661.75,661.75,35298400,TSLA,-6.17999267578125,4.719643729073661,6.992856706891741,40.29578273979073,452390200,2.272613386548538,1542726.8929501781,-5.389391871861049,1.1773737576660044,672.5265428091936,651.9048822716363,-20.621660537557318
114,2021-04-05,707.7100219726562,708.1599731445312,684.7000122070312,691.0499877929688,691.0499877929688,41842800,TSLA,29.29998779296875,5.247499738420759,6.992856706891741,42.87048144280401,494233000,7.179283141821008,1497358.6048896017,-4.301213727678571,1.3322668056894147,673.8986498450288,657.9272061979951,-15.971443647033652
115,2021-04-06,690.2999877929688,696.5499877929688,681.3699951171875,691.6199951171875,691.6199951171875,28271800,TSLA,0.57000732421875,6.3142852783203125,6.391071864536831,49.69781807251405,465961200,12.485433547054571,1661492.860282979,-2.513071550641741,1.6318960844133756,675.2113420874109,663.1107121855632,-12.100629901847697
116,2021-04-07,687.0,691.3800048828125,667.8400268554688,670.969970703125,670.969970703125,26309400,TSLA,-20.6500244140625,6.3142852783203125,6.889286586216518,47.82255395056929,439651800,8.94326174148022,1557821.5910080813,-0.2951071602957589,1.6646147740409805,674.8971664293157,664.3198288805727,-10.577337548743003
117,2021-04-08,677.3800048828125,689.5499877929688,671.6500244140625,683.7999877929688,683.7999877929688,23924300,TSLA,12.83001708984375,6.3142852783203125,6.321428571428571,49.97173371764667,415727500,5.325885095107028,1564597.880193006,0.5774638584681919,1.6428934205399697,675.5566346784751,667.3167764055568,-8.239858272918354
118,2021-04-09,677.77001953125,680.969970703125,669.4299926757812,677.02001953125,677.02001953125,21437100,TSLA,-6.77996826171875,6.530358450753348,4.644999912806919,58.4353381637141,394290400,4.076513119728858,1613959.376790855,2.504178074428013,1.3734895308148167,675.6650335564585,668.8095830402788,-6.855450516179758
119,2021-04-12,685.7000122070312,704.7999877929688,682.0900268554688,701.97998046875,701.97998046875,29135700,TSLA,24.9599609375,6.578214372907366,4.644999912806919,58.61257038708234,423426100,-3.615289891439398,1776556.72854527,2.9357138497488835,1.3459200234197624,677.6142888832949,673.9127211061974,-3.701567777097466
120,2021-04-13,712.7000122070312,763.0,710.6599731445312,762.3200073242188,762.3200073242188,44652800,TSLA,60.34002685546875,9.364286150251116,4.644999912806919,66.84342162834685,468078900,-1.2227671531081805,1719443.7108738457,3.9548919677734373,1.328056707789681,683.8887865455855,687.513842062816,3.625055517230521
121,2021-04-14,770.7000122070312,780.7899780273438,728.030029296875,732.22998046875,732.22998046875,49017400,TSLA,-30.09002685546875,10.444643293108259,3.226072038922991,76.40158572123784,517096300,1.9258593520919571,1787650.5153264226,6.7466066632952,1.4522441133250201,687.4696157250792,694.3932479714213,6.923632246342095
122,2021-04-15,743.0999755859375,743.6900024414062,721.3099975585938,738.8499755859375,738.8499755859375,27848900,TSLA,6.6199951171875,10.444643293108259,3.2867889404296875,76.06375733769444,489247400,6.152891616833013,2030773.684404215,8.23235560825893,1.2103098695214909,691.275568307365,701.2327445275007,9.957176220135693
123,2021-04-16,728.6500244140625,749.4099731445312,724.5999755859375,739.780029296875,739.780029296875,27979500,TSLA,0.9300537109375,10.714287894112724,2.873931884765625,78.84982778073041,517226900,9.663883724416575,2085798.6422157306,8.722212873186383,1.1711123981694638,694.868491343625,707.1630960304814,12.29460468685636
124,2021-04-19,719.5999755859375,725.4000244140625,691.7999877929688,714.6300048828125,714.6300048828125,39686200,TSLA,-25.1500244140625,10.714287894112724,2.699643816266741,79.87432861181331,556913100,21.074831344678472,2064661.8459468866,9.136678641183034,1.1066288801450492,696.3323071613426,708.3118512385323,11.979544077189757
125,2021-04-20,717.4199829101562,737.25,710.6900024414062,718.989990234375,718.989990234375,35609000,TSLA,4.3599853515625,10.110360281808036,3.442145211356027,74.60141069050104,521304100,31.84707905392195,2252430.885226784,7.948001098632814,1.2717626090242677,698.0106540556413,709.9546418532773,11.943987797635941
126,2021-04-21,704.77001953125,744.8400268554688,698.0,744.1199951171875,744.1199951171875,31215500,TSLA,25.1300048828125,9.140716552734375,3.442145211356027,72.64417843976167,490088600,32.27002309990799,2254698.761348342,6.313750566755022,1.2668973817118907,701.4261608009411,715.210850047725,13.784689246783842
127,2021-04-22,741.5,753.77001953125,718.0399780273438,719.6900024414062,719.6900024414062,35590300,TSLA,-24.42999267578125,8.23250252859933,3.442145211356027,70.51606791033518,525678900,32.46089254452676,2249326.7305134335,5.618250601632254,1.2121981597208678,702.7790379594942,715.8999504159837,13.120912456489464
128,2021-04-23,719.7999877929688,737.3599853515625,715.4600219726562,729.4000244140625,729.4000244140625,28370000,TSLA,9.71002197265625,7.406788417271206,3.967858450753348,65.11664496673336,497308900,31.657455407211195,2245655.928708644,4.847643607003348,1.2964267892792722,704.7509628820548,717.9768848772266,13.225921995171802
129,2021-04-26,741.0,749.2999877929688,732.6099853515625,738.2000122070312,738.2000122070312,31038500,TSLA,8.79998779296875,7.001074654715402,3.967858450753348,63.826395761543075,528347400,30.423290158877627,2274886.196099292,3.958358764648437,1.2907685163824842,707.2286702394604,721.088135235658,13.85946499619763
130,2021-04-27,717.9600219726562,724.0,703.3499755859375,704.739990234375,704.739990234375,29437000,TSLA,-33.46002197265625,7.001074654715402,4.131430489676339,62.88858225448345,498910400,37.999942870522716,2008769.0144492618,3.8846088954380575,1.2941840456483833,707.044323572417,718.5730360046914,11.528712432274347
131,2021-04-28,696.4099731445312,708.5,693.5999755859375,694.4000244140625,694.4000244140625,22271000,TSLA,-10.3399658203125,7.001074654715402,5.416429792131696,56.38068973265421,476639400,37.47373486181792,2031667.8668501622,2.822251456124442,1.442234560891631,706.1077088199463,714.8541111445946,8.74640232464833
132,2021-04-29,699.510009765625,702.25,668.5,677.0,677.0,28845400,TSLA,-17.4000244140625,6.785001482282366,6.407143729073661,51.43213157206395,505484800,30.009259562359023,2276560.320350954,0.8645370483398438,1.4713231098318564,703.951582240691,709.030401737734,5.078819497043014
133,2021-04-30,667.5900268554688,715.469970703125,666.1400146484375,709.4400024414062,709.4400024414062,40758700,TSLA,32.44000244140625,6.672858101981027,6.407143729073661,51.01572758299048,546243500,22.084964946339653,2241625.554742672,-1.2452848161969865,1.500048301108368,704.3581318851884,709.0934172306066,4.7352853454182195
134,2021-05-03,703.7999877929688,706.0,680.5,684.9000244140625,684.9000244140625,27043100,TSLA,-24.53997802734375,3.908573695591518,6.407143729073661,37.88949943748949,519200400,14.578660722421004,1874754.105711316,-2.7135343279157365,1.1466539824534736,702.9167905910309,705.3713567972922,2.4545662062612337
135,2021-05-04,678.9400024414062,683.4500122070312,657.7000122070312,673.5999755859375,673.5999755859375,29739300,TSLA,-11.300048828125,2.828216552734375,7.687144688197544,26.89604748646491,548939700,5.192900946590958,1490882.4699691343,-4.19792720249721,0.8863808891275362,700.7451746647276,700.4834519955454,-0.2617226691822907
136,2021-05-05,681.0599975585938,685.2999877929688,667.3400268554688,670.9400024414062,670.9400024414062,21901900,TSLA,-2.65997314453125,2.828216552734375,7.347501482282366,27.79377870929501,527037800,3.9669124415699932,1431863.7262857652,-4.1798206874302455,0.8836649115812295,698.5373841296667,695.9383059102931,-2.5990782193736095
137,2021-05-06,680.760009765625,681.02001953125,650.0,663.5399780273438,663.5399780273438,27784600,TSLA,-7.4000244140625,2.5585719517299106,7.706787109375,24.924329840777332,554822400,5.48559047936566,1426677.3289866308,-4.771071297781808,0.8633880353068871,695.9449836776429,690.9539477744547,-4.991035903188163
138,2021-05-07,665.7999877929688,690.0,660.219970703125,672.3699951171875,672.3699951171875,23469200,TSLA,8.83001708984375,2.609643118722098,6.841788155691964,27.611089188011704,531353200,6.3398342786454815,1456252.6115946032,-5.139287022181919,0.8655337452075209,694.1986882287202,688.0948781348751,-6.103810093845141
139,2021-05-10,664.9000244140625,665.0499877929688,627.6099853515625,629.0399780273438,629.0399780273438,31392400,TSLA,-43.33001708984375,2.609643118722098,7.331429617745536,26.251121864835923,562745600,7.089420628564642,1452680.0127405399,-4.991215079171317,0.8730188324888475,689.3721171026924,679.0095088875626,-10.362608215129853
140,2021-05-11,599.239990234375,627.0999755859375,595.5999755859375,617.2000122070312,617.2000122070312,46503900,TSLA,-11.8399658203125,1.556429181780134,9.301786150251116,14.334116005129658,609249500,16.92812090098607,1209659.3303326864,-6.4042155674525665,0.8740499030122975,684.0260352585693,669.5003555520962,-14.52567970647317
141,2021-05-12,602.489990234375,620.4099731445312,586.77001953125,589.8900146484375,589.8900146484375,33823600,TSLA,-27.30999755859375,1.5314287458147322,10.699999128069196,12.520441289480019,575425900,27.37187237830778,1376939.3715408724,-7.682965523856024,0.844563177216802,677.0529966948559,657.2526107976871,-19.80038589716878
142,2021-05-13,601.5399780273438,606.4600219726562,559.6500244140625,571.6900024414062,571.6900024414062,44184900,TSLA,-18.20001220703125,1.5314287458147322,11.799643380301339,11.487663792731311,619610800,27.83473929532945,1377020.9318767025,-8.562929643903457,1.0027847959725744,669.2483304538596,644.0891325890285,-25.15919786483107
143,2021-05-14,583.4099731445312,592.8699951171875,570.4600219726562,589.739990234375,589.739990234375,33370900,TSLA,18.04998779296875,0.8703569684709821,11.805001395089286,6.866527505629563,586239900,37.135984627583575,1331942.037443236,-10.045072501046317,1.0648368273056104,663.3588237709348,635.7277260729279,-27.631097698006897
144,2021-05-17,575.5499877929688,589.72998046875,561.2000122070312,576.8300170898438,576.8300170898438,32390400,TSLA,-12.90997314453125,1.0539289202008928,10.924285888671875,8.798714474716235,553849500,36.80291699497004,1338529.6917543586,-10.269965035574776,1.0509887903999888,656.9492825352984,626.6665400755304,-30.282742459767974
145,2021-05-18,568.0,596.25,563.3800048828125,577.8699951171875,577.8699951171875,36830600,TSLA,1.03997802734375,1.0539289202008928,9.783929007393974,9.724513157876217,590680100,35.29953255994477,1436359.2265676057,-10.06739283970424,1.0422146057106667,651.0915575413642,619.1593793127084,-31.932178228655744
146,2021-05-19,552.5499877929688,566.2100219726562,546.97998046875,563.4600219726562,563.4600219726562,39578400,TSLA,-14.40997314453125,1.0539289202008928,9.270714896065849,10.207896165293377,630258500,33.74082740024251,1453035.8762170698,-10.218500409807476,1.0232501092040003,644.6003326844228,610.5902474142389,-34.010085270183936
147,2021-05-20,575.0,588.8499755859375,571.0700073242188,586.780029296875,586.780029296875,30821100,TSLA,23.32000732421875,0.8350023542131696,9.270714896065849,8.262672836904429,599437400,32.30567863529216,1398065.074564147,-10.572177777971541,0.9779520700646249,640.3173472483081,606.9271369346445,-33.3902103136636
148,2021-05-21,596.1099853515625,596.6799926757812,580.0,580.8800048828125,580.8800048828125,26030600,TSLA,-5.9000244140625,1.1750008719308036,9.270714896065849,11.248639136159,573406800,28.4622722005531,1397276.4756435761,-10.372355651855468,1.0456697627709417,635.9145811471602,602.9198858497473,-32.99469529741293
149,2021-05-24,581.5999755859375,614.47998046875,573.6500244140625,606.4400024414062,606.4400024414062,34558100,TSLA,25.55999755859375,1.8771427699497767,7.990713936941964,19.02280125975861,607964900,25.48593415973694,1517823.253235369,-9.070962742396762,1.1505956900548022,633.7312790208081,603.461442248464,-30.269836772344092
150,2021-05-25,607.3099975585938,613.989990234375,595.7100219726562,604.6900024414062,604.6900024414062,28005900,TSLA,-1.75,2.7274998256138394,7.4921417236328125,26.688801289854425,579959000,22.48177156146051,1486588.9439186095,-7.372569274902341,1.4510059623475025,631.5800733482598,603.6504515089166,-27.929621839343213
151,2021-05-26,607.5599975585938,626.1699829101562,601.5,619.1300048828125,619.1300048828125,28639300,TSLA,14.44000244140625,3.1807141985212053,7.132856096540179,30.8400884225735,608598300,18.662864081397966,1571902.1238455407,-5.760569981166294,1.6107811149250615,630.657846054523,606.0319212587467,-24.625924795776314
152,2021-05-27,620.239990234375,631.1300048828125,616.2100219726562,630.8499755859375,630.8499755859375,26370600,TSLA,11.719970703125,4.063927786690848,7.132856096540179,36.295491893678765,582227700,14.743886190297177,1490811.9175878959,-3.617462812151227,1.7325736988937102,630.6720778716648,609.8500834629299,-20.821994408734895
153,2021-05-28,628.5,635.5900268554688,622.3800048828125,625.219970703125,625.219970703125,22737000,TSLA,-5.6300048828125,4.281426565987723,5.900713239397321,42.04839697568676,559490700,10.06252341735189,1526259.4480836387,-1.2077499389648436,1.7573536137415808,630.2682180814026,612.214681499883,-18.053536581519552
154,2021-06-01,627.7999877929688,633.7999877929688,620.5499877929688,623.9000244140625,623.9000244140625,18084900,TSLA,-1.3199462890625,4.281426565987723,4.178569248744419,50.60790406695113,541405800,-1.1226672043231585,1411011.48399623,1.4302490234374998,1.3294478704638455,629.79650003197,614.012426563603,-15.784073468367069
155,2021-06-02,620.1300048828125,623.3599853515625,599.1400146484375,605.1199951171875,605.1199951171875,23302800,TSLA,-18.780029296875,4.281426565987723,3.4982125418526784,55.03374265360017,564708600,-10.632765256437336,1433687.9613957813,2.9656417846679686,1.0804182258217188,627.9686107790232,612.6443601872314,-15.324250591791724
156,2021-06-03,601.7999877929688,604.5499877929688,571.219970703125,572.8400268554688,572.8400268554688,30111900,TSLA,-32.27996826171875,4.281426565987723,3.6964263916015625,53.66640108244696,594820500,-10.473758353014158,1432284.0574690702,3.711606052943638,0.8317015124909772,623.8850119698709,606.5206165977295,-17.364395372141416
157,2021-06-04,579.7100219726562,600.6099853515625,577.2000122070312,599.0499877929688,599.0499877929688,24036900,TSLA,26.2099609375,4.281426565987723,3.9078543526785716,52.28086090231468,570783600,-10.57997609041025,1428225.0298562,2.9134283883231027,1.1126867479070912,622.0453805493597,605.3712890893048,-16.67409146005491
158,2021-06-07,591.8300170898438,610.0,582.8800048828125,605.1300048828125,605.1300048828125,22543700,TSLA,6.08001708984375,5.251068115234375,3.9078543526785716,57.33281544451093,548239900,-7.804937793852799,1385635.0490662777,2.3113922119140624,1.145030654862952,620.7923897592451,605.3341684421522,-15.45822131709292
159,2021-06-08,623.010009765625,623.0900268554688,595.5,603.5900268554688,603.5900268554688,26053400,TSLA,-1.53997802734375,5.413212367466518,3.4839259556361606,60.84217386404284,574293300,-11.562014082346654,1408718.4112791065,2.2793561662946424,1.1477593222574878,619.5181406552617,605.0658389672778,-14.45230168798389
160,2021-06-09,602.1699829101562,611.7899780273438,597.6300048828125,598.780029296875,598.780029296875,16584600,TSLA,-4.80999755859375,5.413212367466518,3.233210972377232,62.6063767028592,557708700,-15.992366820728602,1181861.3377798344,1.7849999564034598,1.1559526571240148,617.9819842583441,604.0987913256774,-13.883192932666702
161,2021-06-10,603.8800048828125,616.5900268554688,600.5,610.1199951171875,610.1199951171875,23919600,TSLA,11.3399658203125,5.328210013253348,3.233210972377232,62.235112864980856,581628300,-17.67555620793434,1153090.829111886,1.1045360020228794,1.1582491279236558,617.3996146923325,605.0251303705252,-12.374484321807358
162,2021-06-11,610.22998046875,612.5599975585938,601.52001953125,609.8900146484375,609.8900146484375,16205300,TSLA,-0.22998046875,5.102852957589286,3.233210972377232,61.21417734388443,565423000,-10.375173516887145,1116562.2341812772,0.2211789812360491,1.0044308711059289,616.8433480224144,605.7735741055886,-11.069773916825739
163,2021-06-14,612.22998046875,625.489990234375,609.1799926757812,617.6900024414062,617.6900024414062,20424000,TSLA,7.79998779296875,4.671068464006696,3.233210972377232,59.09543686557252,585847000,-8.484988812839038,1107713.1997850977,-0.16828438895089284,0.9582031531415502,616.9060631645618,607.6068707726375,-9.299192391924294
164,2021-06-15,616.6900024414062,616.7899780273438,598.22998046875,599.3599853515625,599.3599853515625,17764100,TSLA,-18.33001708984375,3.820711408342634,3.609283447265625,51.422800184830685,568082900,-7.1379928468612395,1153580.7509731008,-0.6138558523995535,0.8503677351797452,615.6063536969323,606.3381191693952,-9.26823452753706
165,2021-06-16,597.5399780273438,608.5,593.5,604.8699951171875,604.8699951171875,22144100,TSLA,5.510009765625,3.367497035435268,4.067140851702009,45.294701457637906,590227000,-3.364107842938974,1068763.305818208,-0.9188563755580356,0.8422073498995541,614.8110678762104,606.1122539305941,-8.69881394561628
166,2021-06-17,601.8900146484375,621.469970703125,601.3400268554688,616.5999755859375,616.5999755859375,22701400,TSLA,11.72998046875,3.048926217215402,4.067140851702009,42.84566443355971,612928400,-0.09682125889320742,1117914.133166233,-1.1108208792550223,0.8240070441919847,614.9435795584124,607.7257495698776,-7.2178299885347315
167,2021-06-18,613.3699951171875,628.3499755859375,611.7999877929688,623.3099975585938,623.3099975585938,24560900,TSLA,6.71002197265625,3.4899989536830356,4.067140851702009,46.181479283950026,637489300,9.734034135488185,1015658.7091968777,-0.597607203892299,0.8562216412595604,615.5633142250924,610.1233261835263,-5.439988041566153
168,2021-06-21,624.47998046875,631.3900146484375,608.8800048828125,620.8300170898438,620.8300170898438,24812700,TSLA,-2.47998046875,3.6410718645368303,3.8189283098493303,48.80793270003419,662302000,18.8113538094554,1116673.471027474,0.42724914550781246,0.8168784288083512,615.9534403632222,611.7705093998828,-4.182930963339345
169,2021-06-22,618.25,628.5700073242188,615.5,623.7100219726562,623.7100219726562,19158900,TSLA,2.8800048828125,3.655358450753348,3.101072038922991,54.10191751900129,643143100,26.785895607764854,1339271.3138749963,1.2561771937779016,0.722928945135787,616.5280019639209,613.6073574880018,-2.9206444759191754
170,2021-06-23,632.0,657.2000122070312,630.0399780273438,656.5700073242188,656.5700073242188,31099200,TSLA,32.8599853515625,4.931786673409598,1.2775006975446428,79.4259691777107,674242300,28.130033362363726,1357218.591298795,2.135071018763951,0.5400376530296898,619.4940764350541,620.2169959243429,0.7229194892887563
171,2021-06-24,674.989990234375,697.6199951171875,667.6099853515625,679.8200073242188,679.8200073242188,45982400,TSLA,23.25,6.9357147216796875,1.0607147216796875,86.73514561476489,720224700,34.728058823067435,1420470.8611394402,3.2995707920619415,0.647549217046857,623.9626639083256,629.3866899858623,5.424026077536723
172,2021-06-25,689.5800170898438,693.8099975585938,668.7000122070312,671.8699951171875,671.8699951171875,32496700,TSLA,-7.95001220703125,6.328929356166294,1.0607147216796875,85.64592948583693,687728000,49.2011655386375,1377039.6878616903,3.939285714285714,0.8746536592891339,627.511355108982,635.9225830829893,8.41122797400726
173,2021-06-28,671.6400146484375,694.7000122070312,670.3200073242188,688.719970703125,688.719970703125,21628200,TSLA,16.8499755859375,6.484640938895089,1.0607147216796875,85.94215078260623,666099800,54.20175490356134,1203573.6214539066,4.747034999302455,0.9102656336384727,632.045326634474,644.0452581014716,11.999931466997623
174,2021-06-29,684.6500244140625,687.510009765625,675.8900146484375,680.760009765625,680.760009765625,17381300,TSLA,-7.9599609375,6.802141462053571,0.8339298793247768,89.07907165814603,648718500,51.406266061149815,1308998.8982856115,5.889676993233817,0.9344991544151345,635.653821681226,649.6936814344183,14.039859753192331
175,2021-06-30,679.77001953125,692.8099975585938,678.1400146484375,679.7000122070312,679.7000122070312,18924900,TSLA,-1.05999755859375,6.568928309849331,1.1560712541852678,85.03467547664849,667643400,48.07037892898076,1506174.0806570055,6.490784999302455,0.8812472435900208,638.9165024609152,654.3100400148203,15.393537553905048
176,2021-07-01,683.9199829101562,687.989990234375,672.7999877929688,677.9199829101562,677.9199829101562,18634500,TSLA,-1.780029296875,6.172143118722098,1.2575007847377233,83.07454837570165,649008900,43.43782467630626,1603944.227570666,6.652357482910156,0.8644894446152639,641.805649160859,657.942338921795,16.13668976093595
177,2021-07-02,678.97998046875,700.0,673.260009765625,678.9000244140625,678.9000244140625,27054500,TSLA,0.98004150390625,5.901785714285714,1.28607177734375,82.10771737139433,676063400,37.95355123294378,1801195.002348595,6.804428318568638,0.8340716369712717,644.5533806610963,661.1665982282976,16.613217567201332
178,2021-07-06,681.7100219726562,684.0,651.4000244140625,659.5800170898438,659.5800170898438,23284500,TSLA,-19.32000732421875,5.901785714285714,1.5649980817522322,79.04053305276285,652778900,32.336505617836195,1793682.951185409,6.732286507742745,0.8483714544026743,645.6664648410035,660.9225088223816,15.25604398137807
179,2021-07-07,664.27001953125,665.7000122070312,638.3200073242188,644.6500244140625,644.6500244140625,18792000,TSLA,-14.92999267578125,5.901785714285714,2.330354963030134,71.69199295328413,633986900,24.804025737733017,1885009.8316519347,6.153536987304687,1.0221281595871674,645.5911729575264,658.4190496826402,12.82787672511381
180,2021-07-08,628.3699951171875,654.4299926757812,620.4600219726562,652.8099975585938,652.8099975585938,22773300,TSLA,8.15997314453125,5.28607177734375,2.572141374860491,67.26811394599291,656760200,11.35376775505271,1806956.2149323013,4.528215680803571,1.274851297841879,646.1259007057537,657.5561185866331,11.430217880879468
181,2021-07-09,653.1799926757812,658.9099731445312,644.6900024414062,656.9500122070312,656.9500122070312,18140500,TSLA,4.1400146484375,5.066785539899554,2.572141374860491,66.32849870718671,638619700,2.6062995743297934,1560451.096718686,3.1025724138532365,1.327063422435698,646.9276867428854,657.4628714513098,10.535184708424367
182,2021-07-12,662.2000122070312,687.239990234375,662.1599731445312,685.7000122070312,685.7000122070312,25927000,TSLA,28.75,6.090356009347098,2.572141374860491,70.30716130951213,664546700,-6.348028397103244,1356883.4608656287,1.9443575177873884,1.3158352972458232,649.7997108513407,661.8070469521899,12.007336100849216
183,2021-07-13,686.3200073242188,693.280029296875,666.2999877929688,668.5399780273438,668.5399780273438,20966100,TSLA,-17.1600341796875,6.489996773856027,2.572141374860491,71.61661704280257,643580600,-9.181355093131124,1239562.22225123,1.552500261579241,1.259396415789063,651.1878787903039,662.8428825022136,11.655003711909671
184,2021-07-14,670.75,678.6099853515625,652.8400268554688,653.3800048828125,653.3800048828125,21641200,TSLA,-15.15997314453125,5.213568551199777,3.7264273507254466,58.317348334321245,665221800,-11.58583714387642,1212076.0400550629,0.43796408517020086,1.1006133085453995,651.3502585008601,661.3870551761519,10.036796675291725
185,2021-07-15,658.3900146484375,666.1400146484375,637.8800048828125,650.5999755859375,650.5999755859375,20209600,TSLA,-2.780029296875,3.2096405029296875,4.3671417236328125,42.361525076930505,645012200,-13.696008560803524,1094314.3060249148,-1.1436782836914061,0.8026103772840305,651.2946819886437,659.7275044699651,8.43282248132141
186,2021-07-16,654.6799926757812,656.7000122070312,642.2000122070312,644.219970703125,644.219970703125,16371000,TSLA,-6.3800048828125,2.663212367466518,4.694285801478794,36.19725491346314,628641200,-14.324988815619061,1085819.025633567,-1.9619288853236607,0.7062659358300398,650.7706293008274,657.3417300442974,6.5711007434699695
187,2021-07-19,629.8900146484375,647.2000122070312,621.2899780273438,646.219970703125,646.219970703125,21297100,TSLA,2.0,2.3453565325055803,4.850714547293527,32.592181295839225,649938300,-10.045624351168643,831690.8207922406,-2.2540723528180804,0.7146587298699301,650.4335434787754,655.6306901456554,5.19714666688003
